value,timestamp
35.15625,2020-02-18 00:12:37.730690
35.15625,2020-02-18 00:12:38.820150
35.15625,2020-02-18 00:12:39.901740
35.15625,2020-02-18 00:12:40.971860
35.15625,2020-02-18 00:12:42.033580
35.15625,2020-02-18 00:12:43.116720
35.15625,2020-02-18 00:12:44.210690
35.1875,2020-02-18 00:12:45.257260
35.15625,2020-02-18 00:12:46.330270
35.15625,2020-02-18 00:12:47.381520
35.1875,2020-02-18 00:12:48.458010
35.1875,2020-02-18 00:12:49.522610
35.1875,2020-02-18 00:12:50.611440
35.15625,2020-02-18 00:12:51.664510
35.1875,2020-02-18 00:12:52.735710
35.15625,2020-02-18 00:12:53.797580
35.15625,2020-02-18 00:12:54.858170
35.15625,2020-02-18 00:12:55.949110
35.1875,2020-02-18 00:12:57.020940
35.1875,2020-02-18 00:12:58.071730
35.15625,2020-02-18 00:12:59.158060
35.15625,2020-02-18 00:13:00.204550
35.15625,2020-02-18 00:13:01.285480
35.15625,2020-02-18 00:13:02.346340
35.15625,2020-02-18 00:13:03.399400
35.1875,2020-02-18 00:13:04.469700
35.1875,2020-02-18 00:13:05.550960
35.1875,2020-02-18 00:13:06.636680
35.1875,2020-02-18 00:13:07.673450
35.1875,2020-02-18 00:13:08.734680
35.1875,2020-02-18 00:13:09.806750
35.1875,2020-02-18 00:13:10.884080
35.1875,2020-02-18 00:13:11.947890
35.1875,2020-02-18 00:13:13.009920
35.1875,2020-02-18 00:13:14.070380
35.1875,2020-02-18 00:13:15.141700
35.1875,2020-02-18 00:13:16.203050
35.1875,2020-02-18 00:13:17.276020
35.1875,2020-02-18 00:13:18.327930
35.1875,2020-02-18 00:13:19.397920
35.1875,2020-02-18 00:13:20.468440
35.1875,2020-02-18 00:13:21.555070
35.1875,2020-02-18 00:13:22.620590
35.1875,2020-02-18 00:13:23.681720
35.1875,2020-02-18 00:13:24.753790
35.1875,2020-02-18 00:13:25.818870
35.1875,2020-02-18 00:13:26.876820
35.1875,2020-02-18 00:13:27.942630
35.1875,2020-02-18 00:13:29.000490
35.1875,2020-02-18 00:13:30.081710
35.1875,2020-02-18 00:13:31.165630
35.1875,2020-02-18 00:13:32.221870
35.1875,2020-02-18 00:13:33.284960
